dataset,num_clusters,latent_dim,k,num_features,num_eval_jets,avg_num_nodes,avg_num_input_edges,avg_num_latent_edges,dim_compression_ratio,avg_edge_compression_ratio,avg_node_compression_ratio,avg_reconstruction_f1,avg_bits_per_edge,avg_latent_density
qg_jets,4,8,3,18,1500,42.99733333333333,241.41066666666666,6.0,0.4444444444444444,0.029822799852921373,0.11175759673483458,0.7447296650324665,0.9512936016790363,0.75
qg_jets,6,8,3,18,1500,42.99733333333333,241.41066666666666,11.677333333333333,0.4444444444444444,0.0582253266362699,0.16763639510225123,0.7348451059327049,0.9343549612941294,0.6487407524983089
qg_jets,8,8,3,18,1500,42.99733333333333,241.41066666666666,17.597333333333335,0.4444444444444444,0.08773334200138196,0.22351519346966917,0.7366855033045293,0.9394051369202113,0.5499166666666667
